% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
0.514	1	3	52	5	29	28	277
0.514	1	18	52	5	30	28	277
0.515	1	9	52	6	36	28	277
0.515	1	10	52	6	37	28	277
0.515	1	7	52	6	38	28	277
0.515	1	6	52	6	39	28	277
0.515	1	4	52	6	42	28	277
0.515	1	8	52	6	43	28	277
0.515	1	16	52	6	44	28	277
0.515	1	15	52	6	45	28	277
0.516	1	5	52	7	1	28	277
0.516	1	12	52	7	2	28	277
0.516	1	1	52	7	3	28	277
0.516	1	13	52	7	4	28	277
0.516	1	20	52	7	13	28	277
0.516	1	2	52	7	14	28	277
0.516	1	14	52	7	15	28	277
0.516	1	11	52	7	16	28	277
0.517	1	17	52	8	27	28	277
0.517	1	19	52	8	28	28	277
0.517	1	3	52	8	29	28	277
0.517	1	18	52	8	30	28	277
0.517	1	9	52	8	36	28	277
0.517	1	10	52	8	37	28	277
0.517	1	7	52	8	38	28	277
0.517	1	6	52	8	39	28	277
0.518	1	4	52	9	42	28	277
0.518	1	8	52	9	43	28	277
0.518	1	16	52	9	44	28	277
0.518	1	15	52	9	45	28	277
0.518	1	5	52	9	1	28	277
0.518	1	12	52	9	2	28	277
0.518	1	1	52	9	3	28	277
0.518	1	13	52	9	4	28	277
0.519	1	20	52	10	13	28	277
0.519	1	2	52	10	14	28	277
0.519	1	14	52	10	15	28	277
0.519	1	11	52	10	16	28	277
0.519	1	17	52	10	27	28	277
0.519	1	19	52	10	28	28	277
0.519	1	3	52	10	29	28	277
0.519	1	18	52	10	30	28	277
0.52	1	9	53	1	36	28	277
0.52	1	10	53	1	37	28	277
0.52	1	7	53	1	38	28	277
0.52	1	6	53	1	39	28	277
0.52	1	4	53	1	42	28	277
0.52	1	8	53	1	43	28	277
0.52	1	16	53	1	44	28	277
0.52	1	15	53	1	45	28	277
0.521	1	5	53	2	1	28	277
0.521	1	12	53	2	2	28	277
0.521	1	1	53	2	3	28	277
0.521	1	13	53	2	4	28	277
0.521	1	20	53	2	13	28	277
0.521	1	2	53	2	14	28	277
0.521	1	14	53	2	15	28	277
0.521	1	11	53	2	16	28	277
0.522	1	17	53	3	27	28	277
0.522	1	19	53	3	28	28	277
0.522	1	3	53	3	29	28	277
0.522	1	18	53	3	30	28	277
0.522	1	9	53	3	36	28	277
0.522	1	10	53	3	37	28	277
0.522	1	7	53	3	38	28	277
0.522	1	6	53	3	39	28	277
0.523	1	4	53	4	42	28	277
0.523	1	8	53	4	43	28	277
0.523	1	16	53	4	44	28	277
0.523	1	15	53	4	45	28	277
0.523	1	5	53	4	1	28	277
0.523	1	12	53	4	2	28	277
0.523	1	1	53	4	3	28	277
0.523	1	13	53	4	4	28	277
0.524	1	20	53	5	13	28	277
0.524	1	2	53	5	14	28	277
0.524	1	14	53	5	15	28	277
0.524	1	11	53	5	16	28	277
0.524	1	17	53	5	27	28	277
0.524	1	19	53	5	28	28	277
0.524	1	3	53	5	29	28	277
0.524	1	18	53	5	30	28	277
0.525	1	9	53	6	36	28	277
0.525	1	10	53	6	37	28	277
0.525	1	7	53	6	38	28	277
0.525	1	6	53	6	39	28	277
0.525	1	4	53	6	42	28	277
0.525	1	8	53	6	43	28	277
0.525	1	16	53	6	44	28	277
0.525	1	15	53	6	45	28	277
0.526	1	5	53	7	1	28	277
0.526	1	12	53	7	2	28	277
0.526	1	1	53	7	3	28	277
0.526	1	13	53	7	4	28	277
0.526	1	20	53	7	13	28	277
0.526	1	2	53	7	14	28	277
0.526	1	14	53	7	15	28	277
0.526	1	11	53	7	16	28	277
0.527	1	17	53	8	27	28	277
0.527	1	19	53	8	28	28	277
0.527	1	3	53	8	29	28	277
0.527	1	18	53	8	30	28	277
0.527	1	9	53	8	36	28	277
0.527	1	10	53	8	37	28	277
0.527	1	7	53	8	38	28	277
0.527	1	6	53	8	39	28	277
0.528	1	4	53	9	42	28	277
0.528	1	8	53	9	43	28	277
0.528	1	16	53	9	44	28	277
0.528	1	15	53	9	45	28	277
0.528	1	5	53	9	1	28	277
0.528	1	12	53	9	2	28	277
0.528	1	1	53	9	3	28	277
0.528	1	13	53	9	4	28	277
0.529	1	20	53	10	13	28	277
0.529	1	2	53	10	14	28	277
0.529	1	14	53	10	15	28	277
0.529	1	11	53	10	16	28	277
0.529	1	17	53	10	27	28	277
0.529	1	19	53	10	28	28	277
0.529	1	3	53	10	29	28	277
0.529	1	18	53	10	30	28	277
0.53	1	9	54	1	36	28	277
0.53	1	10	54	1	37	28	277
0.53	1	7	54	1	38	28	277
0.53	1	6	54	1	39	28	277
0.53	1	4	54	1	42	28	277
0.53	1	8	54	1	43	28	277
0.53	1	16	54	1	44	28	277
0.53	1	15	54	1	45	28	277
0.531	1	5	54	2	1	28	277
0.531	1	12	54	2	2	28	277
0.531	1	1	54	2	3	28	277
0.531	1	13	54	2	4	28	277
0.531	1	20	54	2	13	28	277
0.531	1	2	54	2	14	28	277
0.531	1	14	54	2	15	28	277
0.531	1	11	54	2	16	28	277
0.532	1	17	54	3	27	28	277
0.532	1	19	54	3	28	28	277
0.532	1	3	54	3	29	28	277
0.532	1	18	54	3	30	28	277
0.532	1	9	54	3	36	28	277
0.532	1	10	54	3	37	28	277
0.532	1	7	54	3	38	28	277
0.532	1	6	54	3	39	28	277
0.533	1	4	54	4	42	28	277
0.533	1	8	54	4	43	28	277
0.533	1	16	54	4	44	28	277
0.533	1	15	54	4	45	28	277
0.533	1	5	54	4	1	28	277
0.533	1	12	54	4	2	28	277
0.533	1	1	54	4	3	28	277
0.533	1	13	54	4	4	28	277
0.534	1	20	54	5	13	28	277
0.534	1	2	54	5	14	28	277
0.534	1	14	54	5	15	28	277
0.534	1	11	54	5	16	28	277
0.534	1	17	54	5	27	28	277
0.534	1	19	54	5	28	28	277
0.534	1	3	54	5	29	28	277
0.534	1	18	54	5	30	28	277
0.535	1	9	54	6	36	28	277
0.535	1	10	54	6	37	28	277
0.535	1	7	54	6	38	28	277
0.535	1	6	54	6	39	28	277
0.535	1	4	54	6	42	28	277
0.535	1	8	54	6	43	28	277
0.535	1	16	54	6	44	28	277
0.535	1	15	54	6	45	28	277
0.536	1	5	54	7	1	28	277
0.536	1	12	54	7	2	28	277
0.536	1	1	54	7	3	28	277
0.536	1	13	54	7	4	28	277
0.536	1	20	54	7	13	28	277
0.536	1	2	54	7	14	28	277
0.536	1	14	54	7	15	28	277
0.536	1	11	54	7	16	28	277
0.537	1	17	54	8	27	28	277
0.537	1	19	54	8	28	28	277
0.537	1	3	54	8	29	28	277
0.537	1	18	54	8	30	28	277
0.537	1	9	54	8	36	28	277
0.537	1	10	54	8	37	28	277
0.537	1	7	54	8	38	28	277
0.537	1	6	54	8	39	28	277
0.538	1	4	54	9	42	28	277
0.538	1	8	54	9	43	28	277
0.538	1	16	54	9	44	28	277
0.538	1	15	54	9	45	28	277
0.538	1	5	54	9	1	28	277
0.538	1	12	54	9	2	28	277
0.538	1	1	54	9	3	28	277
0.538	1	13	54	9	4	28	277
0.539	1	20	54	10	13	28	277
0.539	1	2	54	10	14	28	277
0.539	1	14	54	10	15	28	277
0.539	1	11	54	10	16	28	277
0.539	1	17	54	10	27	28	277
0.539	1	19	54	10	28	28	277
0.539	1	3	54	10	29	28	277
0.539	1	18	54	10	30	28	277
0.54	1	9	55	1	36	28	277
0.54	1	10	55	1	37	28	277
0.54	1	7	55	1	38	28	277
0.54	1	6	55	1	39	28	277
0.54	1	4	55	1	42	28	277
0.54	1	8	55	1	43	28	277
0.54	1	16	55	1	44	28	277
0.54	1	15	55	1	45	28	277
0.541	1	5	55	2	1	28	277
0.541	1	12	55	2	2	28	277
0.541	1	1	55	2	3	28	277
0.541	1	13	55	2	4	28	277
0.541	1	20	55	2	13	28	277
0.541	1	2	55	2	14	28	277
0.541	1	14	55	2	15	28	277
0.541	1	11	55	2	16	28	277
0.542	1	17	55	3	27	28	277
0.542	1	19	55	3	28	28	277
0.542	1	3	55	3	29	28	277
0.542	1	18	55	3	30	28	277
0.542	1	9	55	3	36	28	277
0.542	1	10	55	3	37	28	277
0.542	1	7	55	3	38	28	277
0.542	1	6	55	3	39	28	277
0.543	1	4	55	4	42	28	277
0.543	1	8	55	4	43	28	277
0.543	1	16	55	4	44	28	277
0.543	1	15	55	4	45	28	277
0.543	1	5	55	4	1	28	277
0.543	1	12	55	4	2	28	277
0.543	1	1	55	4	3	28	277
0.543	1	13	55	4	4	28	277
0.544	1	20	55	5	13	28	277
0.544	1	2	55	5	14	28	277
0.544	1	14	55	5	15	28	277
0.544	1	11	55	5	16	28	277
0.544	1	17	55	5	27	28	277
0.544	1	19	55	5	28	28	277
0.544	1	3	55	5	29	28	277
0.544	1	18	55	5	30	28	277
0.545	1	9	55	6	36	28	277
0.545	1	10	55	6	37	28	277
0.545	1	7	55	6	38	28	277
0.545	1	6	55	6	39	28	277
0.545	1	4	55	6	42	28	277
0.545	1	8	55	6	43	28	277
0.545	1	16	55	6	44	28	277
0.545	1	15	55	6	45	28	277
0.546	1	5	55	7	1	28	277
0.546	1	12	55	7	2	28	277
0.546	1	1	55	7	3	28	277
0.546	1	13	55	7	4	28	277
0.546	1	20	55	7	13	28	277
0.546	1	2	55	7	14	28	277
0.546	1	14	55	7	15	28	277
0.546	1	11	55	7	16	28	277
0.547	1	17	55	8	27	28	277
0.547	1	19	55	8	28	28	277
0.547	1	3	55	8	29	28	277
0.547	1	18	55	8	30	28	277
0.547	1	9	55	8	36	28	277
0.547	1	10	55	8	37	28	277
0.547	1	7	55	8	38	28	277
0.547	1	6	55	8	39	28	277
0.548	1	4	55	9	42	28	277
0.548	1	8	55	9	43	28	277
0.548	1	16	55	9	44	28	277
0.548	1	15	55	9	45	28	277
0.548	1	5	55	9	1	28	277
0.548	1	12	55	9	2	28	277
0.548	1	1	55	9	3	28	277
0.548	1	13	55	9	4	28	277
0.549	1	20	55	10	13	28	277
0.549	1	2	55	10	14	28	277
0.549	1	14	55	10	15	28	277
0.549	1	11	55	10	16	28	277
0.549	1	17	55	10	27	28	277
0.549	1	19	55	10	28	28	277
0.549	1	3	55	10	29	28	277
0.549	1	18	55	10	30	28	277
0.55	1	9	56	1	36	28	277
0.55	1	10	56	1	37	28	277
0.55	1	7	56	1	38	28	277
0.55	1	6	56	1	39	28	277
0.55	1	4	56	1	42	28	277
0.55	1	8	56	1	43	28	277
0.55	1	16	56	1	44	28	277
0.55	1	15	56	1	45	28	277
0.551	1	5	56	2	1	28	277
0.551	1	12	56	2	2	28	277
0.551	1	1	56	2	3	28	277
0.551	1	13	56	2	4	28	277
0.551	1	20	56	2	13	28	277
0.551	1	2	56	2	14	28	277
0.551	1	14	56	2	15	28	277
0.551	1	11	56	2	16	28	277
0.552	1	17	56	3	27	28	277
0.552	1	19	56	3	28	28	277
0.552	1	3	56	3	29	28	277
0.552	1	18	56	3	30	28	277
0.552	1	9	56	3	36	28	277
0.552	1	10	56	3	37	28	277
0.552	1	7	56	3	38	28	277
0.552	1	6	56	3	39	28	277
0.553	1	4	56	4	42	28	277
0.553	1	8	56	4	43	28	277
0.553	1	16	56	4	44	28	277
0.553	1	15	56	4	45	28	277
0.553	1	5	56	4	1	28	277
0.553	1	12	56	4	2	28	277
0.553	1	1	56	4	3	28	277
0.553	1	13	56	4	4	28	277
0.554	1	20	56	5	13	28	277
0.554	1	2	56	5	14	28	277
0.554	1	14	56	5	15	28	277
0.554	1	11	56	5	16	28	277
0.554	1	17	56	5	27	28	277
0.554	1	19	56	5	28	28	277
0.554	1	3	56	5	29	28	277
0.554	1	18	56	5	30	28	277
0.555	1	9	56	6	36	28	277
0.555	1	10	56	6	37	28	277
0.555	1	7	56	6	38	28	277
0.555	1	6	56	6	39	28	277
0.555	1	4	56	6	42	28	277
0.555	1	8	56	6	43	28	277
0.555	1	16	56	6	44	28	277
0.555	1	15	56	6	45	28	277
0.556	1	5	56	7	1	28	277
0.556	1	12	56	7	2	28	277
0.556	1	1	56	7	3	28	277
0.556	1	13	56	7	4	28	277
0.556	1	20	56	7	13	28	277
0.556	1	2	56	7	14	28	277
0.556	1	14	56	7	15	28	277
0.556	1	11	56	7	16	28	277
0.557	1	17	56	8	27	28	277
0.557	1	19	56	8	28	28	277
0.557	1	3	56	8	29	28	277
0.557	1	18	56	8	30	28	277
0.557	1	9	56	8	36	28	277
0.557	1	10	56	8	37	28	277
0.557	1	7	56	8	38	28	277
0.557	1	6	56	8	39	28	277
0.558	1	4	56	9	42	28	277
0.558	1	8	56	9	43	28	277
0.558	1	16	56	9	44	28	277
0.558	1	15	56	9	45	28	277
0.558	1	5	56	9	1	28	277
0.558	1	12	56	9	2	28	277
0.558	1	1	56	9	3	28	277
0.558	1	13	56	9	4	28	277
0.559	1	20	56	10	13	28	277
0.559	1	2	56	10	14	28	277
0.559	1	14	56	10	15	28	277
0.559	1	11	56	10	16	28	277
0.559	1	17	56	10	27	28	277
0.559	1	19	56	10	28	28	277
0.559	1	3	56	10	29	28	277
0.559	1	18	56	10	30	28	277
0.56	1	9	57	1	36	28	277
0.56	1	10	57	1	37	28	277
0.56	1	7	57	1	38	28	277
0.56	1	6	57	1	39	28	277
0.56	1	4	57	1	42	28	277
0.56	1	8	57	1	43	28	277
0.56	1	16	57	1	44	28	277
0.56	1	15	57	1	45	28	277
0.561	1	5	57	2	1	28	277
0.561	1	12	57	2	2	28	277
0.561	1	1	57	2	3	28	277
0.561	1	13	57	2	4	28	277
0.561	1	20	57	2	13	28	277
0.561	1	2	57	2	14	28	277
0.561	1	14	57	2	15	28	277
0.561	1	11	57	2	16	28	277
0.562	1	17	57	3	27	28	277
0.562	1	19	57	3	28	28	277
0.562	1	3	57	3	29	28	277
0.562	1	18	57	3	30	28	277
0.562	1	9	57	3	36	28	277
0.562	1	10	57	3	37	28	277
0.562	1	7	57	3	38	28	277
0.562	1	6	57	3	39	28	277
0.563	1	4	57	4	42	28	277
0.563	1	8	57	4	43	28	277
0.563	1	16	57	4	44	28	277
0.563	1	15	57	4	45	28	277
0.563	1	5	57	4	1	28	277
0.563	1	12	57	4	2	28	277
0.563	1	1	57	4	3	28	277
0.563	1	13	57	4	4	28	277
0.564	1	20	57	5	13	28	277
0.564	1	2	57	5	14	28	277
0.564	1	14	57	5	15	28	277
0.564	1	11	57	5	16	28	277
0.564	1	17	57	5	27	28	277
0.564	1	19	57	5	28	28	277
0.564	1	3	57	5	29	28	277
0.564	1	18	57	5	30	28	277
0.565	1	9	57	6	36	28	277
0.565	1	10	57	6	37	28	277
0.565	1	7	57	6	38	28	277
0.565	1	6	57	6	39	28	277
0.565	1	4	57	6	42	28	277
0.565	1	8	57	6	43	28	277
0.565	1	16	57	6	44	28	277
0.565	1	15	57	6	45	28	277
0.566	1	5	57	7	1	28	277
0.566	1	12	57	7	2	28	277
0.566	1	1	57	7	3	28	277
0.566	1	13	57	7	4	28	277
0.566	1	20	57	7	13	28	277
0.566	1	2	57	7	14	28	277
0.566	1	14	57	7	15	28	277
0.566	1	11	57	7	16	28	277
0.567	1	17	57	8	27	28	277
0.567	1	19	57	8	28	28	277
0.567	1	3	57	8	29	28	277
0.567	1	18	57	8	30	28	277
0.567	1	9	57	8	36	28	277
0.567	1	10	57	8	37	28	277
0.567	1	7	57	8	38	28	277
0.567	1	6	57	8	39	28	277
0.568	1	4	57	9	42	28	277
0.568	1	8	57	9	43	28	277
0.568	1	16	57	9	44	28	277
0.568	1	15	57	9	45	28	277
0.568	1	5	57	9	1	28	277
0.568	1	12	57	9	2	28	277
0.568	1	1	57	9	3	28	277
0.568	1	13	57	9	4	28	277
0.569	1	20	57	10	13	28	277
0.569	1	2	57	10	14	28	277
0.569	1	14	57	10	15	28	277
0.569	1	11	57	10	16	28	277
0.569	1	17	57	10	27	28	277
0.569	1	19	57	10	28	28	277
0.569	1	3	57	10	29	28	277
0.569	1	18	57	10	30	28	277
0.57	1	9	58	1	36	28	277
0.57	1	10	58	1	37	28	277
0.57	1	7	58	1	38	28	277
0.57	1	6	58	1	39	28	277
0.57	1	4	58	1	42	28	277
0.57	1	8	58	1	43	28	277
0.57	1	16	58	1	44	28	277
0.57	1	15	58	1	45	28	277
0.571	1	5	58	2	1	28	277
0.571	1	12	58	2	2	28	277
0.571	1	1	58	2	3	28	277
0.571	1	13	58	2	4	28	277
0.571	1	20	58	2	13	28	277
0.571	1	2	58	2	14	28	277
0.571	1	14	58	2	15	28	277
0.571	1	11	58	2	16	28	277
0.572	1	17	58	3	27	28	277
0.572	1	19	58	3	28	28	277
0.572	1	3	58	3	29	28	277
0.572	1	18	58	3	30	28	277
0.572	1	9	58	3	36	28	277
0.572	1	10	58	3	37	28	277
0.572	1	7	58	3	38	28	277
0.572	1	6	58	3	39	28	277
0.573	1	4	58	4	42	28	277
0.573	1	8	58	4	43	28	277
0.573	1	16	58	4	44	28	277
0.573	1	15	58	4	45	28	277
0.573	1	5	58	4	1	28	277
0.573	1	12	58	4	2	28	277
0.573	1	1	58	4	3	28	277
0.573	1	13	58	4	4	28	277
0.574	1	20	58	5	13	28	277
0.574	1	2	58	5	14	28	277
0.574	1	14	58	5	15	28	277
0.574	1	11	58	5	16	28	277
0.574	1	17	58	5	27	28	277
0.574	1	19	58	5	28	28	277
0.574	1	3	58	5	29	28	277
0.574	1	18	58	5	30	28	277
0.575	1	9	58	6	36	28	277
0.575	1	10	58	6	37	28	277
0.575	1	7	58	6	38	28	277
0.575	1	6	58	6	39	28	277
0.575	1	4	58	6	42	28	277
0.575	1	8	58	6	43	28	277
0.575	1	16	58	6	44	28	277
0.575	1	15	58	6	45	28	277
0.576	1	5	58	7	1	28	277
0.576	1	12	58	7	2	28	277
0.576	1	1	58	7	3	28	277
0.576	1	13	58	7	4	28	277
0.576	1	20	58	7	13	28	277
0.576	1	2	58	7	14	28	277
0.576	1	14	58	7	15	28	277
0.576	1	11	58	7	16	28	277
0.577	1	17	58	8	27	28	277
0.577	1	19	58	8	28	28	277
0.577	1	3	58	8	29	28	277
0.577	1	18	58	8	30	28	277
0.577	1	9	58	8	36	28	277
0.577	1	10	58	8	37	28	277
0.577	1	7	58	8	38	28	277
0.577	1	6	58	8	39	28	277
0.578	1	4	58	9	42	28	277
0.578	1	8	58	9	43	28	277
0.578	1	16	58	9	44	28	277
0.578	1	15	58	9	45	28	277
0.578	1	5	58	9	1	28	277
0.578	1	12	58	9	2	28	277
0.578	1	1	58	9	3	28	277
0.578	1	13	58	9	4	28	277
0.579	1	20	58	10	13	28	277
0.579	1	2	58	10	14	28	277
0.579	1	14	58	10	15	28	277
0.579	1	11	58	10	16	28	277
0.579	1	17	58	10	27	28	277
0.579	1	19	58	10	28	28	277
0.579	1	3	58	10	29	28	277
0.579	1	18	58	10	30	28	277
0.58	1	9	59	1	36	28	277
0.58	1	10	59	1	37	28	277
0.58	1	7	59	1	38	28	277
0.58	1	6	59	1	39	28	277
0.58	1	4	59	1	42	28	277
0.58	1	8	59	1	43	28	277
0.58	1	16	59	1	44	28	277
0.58	1	15	59	1	45	28	277
0.581	1	5	59	2	1	28	277
0.581	1	12	59	2	2	28	277
0.581	1	1	59	2	3	28	277
0.581	1	13	59	2	4	28	277
0.581	1	20	59	2	13	28	277
0.581	1	2	59	2	14	28	277
0.581	1	14	59	2	15	28	277
0.581	1	11	59	2	16	28	277
0.582	1	17	59	3	27	28	277
0.582	1	19	59	3	28	28	277
0.582	1	3	59	3	29	28	277
0.582	1	18	59	3	30	28	277
0.582	1	9	59	3	36	28	277
0.582	1	10	59	3	37	28	277
0.582	1	7	59	3	38	28	277
0.582	1	6	59	3	39	28	277
0.583	1	4	59	4	42	28	277
0.583	1	8	59	4	43	28	277
0.583	1	16	59	4	44	28	277
0.583	1	15	59	4	45	28	277
0.583	1	5	59	4	1	28	277
0.583	1	12	59	4	2	28	277
0.583	1	1	59	4	3	28	277
0.583	1	13	59	4	4	28	277
0.584	1	20	59	5	13	28	277
0.584	1	2	59	5	14	28	277
0.584	1	14	59	5	15	28	277
0.584	1	11	59	5	16	28	277
0.584	1	17	59	5	27	28	277
0.584	1	19	59	5	28	28	277
0.584	1	3	59	5	29	28	277
0.584	1	18	59	5	30	28	277
0.585	1	9	59	6	36	28	277
0.585	1	10	59	6	37	28	277
0.585	1	7	59	6	38	28	277
0.585	1	6	59	6	39	28	277
0.585	1	4	59	6	42	28	277
0.585	1	8	59	6	43	28	277
0.585	1	16	59	6	44	28	277
0.585	1	15	59	6	45	28	277
0.586	1	5	59	7	1	28	277
0.586	1	12	59	7	2	28	277
0.586	1	1	59	7	3	28	277
0.586	1	13	59	7	4	28	277
0.586	1	20	59	7	13	28	277
0.586	1	2	59	7	14	28	277
0.586	1	14	59	7	15	28	277
0.586	1	11	59	7	16	28	277
0.587	1	17	59	8	27	28	277
0.587	1	19	59	8	28	28	277
0.587	1	3	59	8	29	28	277
0.587	1	18	59	8	30	28	277
0.587	1	9	59	8	36	28	277
0.587	1	10	59	8	37	28	277
0.587	1	7	59	8	38	28	277
0.587	1	6	59	8	39	28	277
0.588	1	4	59	9	42	28	277
0.588	1	8	59	9	43	28	277
0.588	1	16	59	9	44	28	277
0.588	1	15	59	9	45	28	277
0.588	1	5	59	9	1	28	277
0.588	1	12	59	9	2	28	277
0.588	1	1	59	9	3	28	277
0.588	1	13	59	9	4	28	277
0.589	1	20	59	10	13	28	277
0.589	1	2	59	10	14	28	277
0.589	1	14	59	10	15	28	277
0.589	1	11	59	10	16	28	277
0.589	1	17	59	10	27	28	277
0.589	1	19	59	10	28	28	277
0.589	1	3	59	10	29	28	277
0.589	1	18	59	10	30	28	277
0.59	1	9	60	1	36	28	277
0.59	1	10	60	1	37	28	277
0.59	1	7	60	1	38	28	277
0.59	1	6	60	1	39	28	277
0.59	1	4	60	1	42	28	277
0.59	1	8	60	1	43	28	277
0.59	1	16	60	1	44	28	277
0.59	1	15	60	1	45	28	277
0.591	1	5	60	2	1	28	277
0.591	1	12	60	2	2	28	277
0.591	1	1	60	2	3	28	277
0.591	1	13	60	2	4	28	277
0.591	1	20	60	2	13	28	277
0.591	1	2	60	2	14	28	277
0.591	1	14	60	2	15	28	277
0.591	1	11	60	2	16	28	277
0.592	1	17	60	3	27	28	277
0.592	1	19	60	3	28	28	277
0.592	1	3	60	3	29	28	277
0.592	1	18	60	3	30	28	277
0.592	1	9	60	3	36	28	277
0.592	1	10	60	3	37	28	277
0.592	1	7	60	3	38	28	277
0.592	1	6	60	3	39	28	277
0.593	1	4	60	4	42	28	277
0.593	1	8	60	4	43	28	277
0.593	1	16	60	4	44	28	277
0.593	1	15	60	4	45	28	277
0.593	1	5	60	4	1	28	277
0.593	1	12	60	4	2	28	277
0.593	1	1	60	4	3	28	277
0.593	1	13	60	4	4	28	277
0.594	1	20	60	5	13	28	277
0.594	1	2	60	5	14	28	277
0.594	1	14	60	5	15	28	277
0.594	1	11	60	5	16	28	277
0.594	1	17	60	5	27	28	277
0.594	1	19	60	5	28	28	277
0.594	1	3	60	5	29	28	277
0.594	1	18	60	5	30	28	277
0.595	1	9	60	6	36	28	277
0.595	1	10	60	6	37	28	277
0.595	1	7	60	6	38	28	277
0.595	1	6	60	6	39	28	277
0.595	1	4	60	6	42	28	277
0.595	1	8	60	6	43	28	277
0.595	1	16	60	6	44	28	277
0.595	1	15	60	6	45	28	277
0.596	1	5	60	7	1	28	277
0.596	1	12	60	7	2	28	277
0.596	1	1	60	7	3	28	277
0.596	1	13	60	7	4	28	277
0.596	1	20	60	7	13	28	277
0.596	1	2	60	7	14	28	277
0.596	1	14	60	7	15	28	277
0.596	1	11	60	7	16	28	277
0.597	1	17	60	8	27	28	277
0.597	1	19	60	8	28	28	277
0.597	1	3	60	8	29	28	277
0.597	1	18	60	8	30	28	277
0.597	1	9	60	8	36	28	277
0.597	1	10	60	8	37	28	277
0.597	1	7	60	8	38	28	277
0.597	1	6	60	8	39	28	277
0.598	1	4	60	9	42	28	277
0.598	1	8	60	9	43	28	277
0.598	1	16	60	9	44	28	277
0.598	1	15	60	9	45	28	277
0.598	1	5	60	9	1	28	277
0.598	1	12	60	9	2	28	277
0.598	1	1	60	9	3	28	277
0.598	1	13	60	9	4	28	277
0.599	1	20	60	10	13	28	277
0.599	1	2	60	10	14	28	277
0.599	1	14	60	10	15	28	277
0.599	1	11	60	10	16	28	277
0.599	1	17	60	10	27	28	277
0.599	1	19	60	10	28	28	277
0.599	1	3	60	10	29	28	277
0.599	1	18	60	10	30	28	277
0.6	1	9	61	1	36	28	277
0.6	1	10	61	1	37	28	277
0.6	1	7	61	1	38	28	277
0.6	1	6	61	1	39	28	277
0.6	1	4	61	1	42	28	277
0.6	1	8	61	1	43	28	277
0.6	1	16	61	1	44	28	277
0.6	1	15	61	1	45	28	277
0.601	1	5	61	2	1	28	277
0.601	1	12	61	2	2	28	277
0.601	1	1	61	2	3	28	277
0.601	1	13	61	2	4	28	277
0.601	1	20	61	2	13	28	277
0.601	1	2	61	2	14	28	277
0.601	1	14	61	2	15	28	277
0.601	1	11	61	2	16	28	277
0.602	1	17	61	3	27	28	277
0.602	1	19	61	3	28	28	277
0.602	1	3	61	3	29	28	277
0.602	1	18	61	3	30	28	277
0.602	1	9	61	3	36	28	277
0.602	1	10	61	3	37	28	277
0.602	1	7	61	3	38	28	277
0.602	1	6	61	3	39	28	277
0.603	1	4	61	4	42	28	277
0.603	1	8	61	4	43	28	277
0.603	1	16	61	4	44	28	277
0.603	1	15	61	4	45	28	277
0.603	1	5	61	4	1	28	277
0.603	1	12	61	4	2	28	277
0.603	1	1	61	4	3	28	277
0.603	1	13	61	4	4	28	277
0.604	1	20	61	5	13	28	277
0.604	1	2	61	5	14	28	277
0.604	1	14	61	5	15	28	277
0.604	1	11	61	5	16	28	277
0.604	1	17	61	5	27	28	277
0.604	1	19	61	5	28	28	277
0.604	1	3	61	5	29	28	277
0.604	1	18	61	5	30	28	277
0.605	1	9	61	6	36	28	277
0.605	1	10	61	6	37	28	277
0.605	1	7	61	6	38	28	277
0.605	1	6	61	6	39	28	277
0.605	1	4	61	6	42	28	277
0.605	1	8	61	6	43	28	277
0.605	1	16	61	6	44	28	277
0.605	1	15	61	6	45	28	277
0.606	1	5	61	7	1	28	277
0.606	1	12	61	7	2	28	277
0.606	1	1	61	7	3	28	277
0.606	1	13	61	7	4	28	277
0.606	1	20	61	7	13	28	277
0.606	1	2	61	7	14	28	277
0.606	1	14	61	7	15	28	277
0.606	1	11	61	7	16	28	277
0.607	1	17	61	8	27	28	277
0.607	1	19	61	8	28	28	277
0.607	1	3	61	8	29	28	277
0.607	1	18	61	8	30	28	277
0.607	1	9	61	8	36	28	277
0.607	1	10	61	8	37	28	277
0.607	1	7	61	8	38	28	277
0.607	1	6	61	8	39	28	277
0.608	1	4	61	9	42	28	277
0.608	1	8	61	9	43	28	277
0.608	1	16	61	9	44	28	277
0.608	1	15	61	9	45	28	277
0.608	1	5	61	9	1	28	277
0.608	1	12	61	9	2	28	277
0.608	1	1	61	9	3	28	277
0.608	1	13	61	9	4	28	277
0.609	1	20	61	10	13	28	277
0.609	1	2	61	10	14	28	277
0.609	1	14	61	10	15	28	277
0.609	1	11	61	10	16	28	277
0.609	1	17	61	10	27	28	277
0.609	1	19	61	10	28	28	277
0.609	1	3	61	10	29	28	277
0.609	1	18	61	10	30	28	277
0.61	1	9	62	1	36	28	277
0.61	1	10	62	1	37	28	277
0.61	1	7	62	1	38	28	277
0.61	1	6	62	1	39	28	277
0.61	1	4	62	1	42	28	277
0.61	1	8	62	1	43	28	277
0.61	1	16	62	1	44	28	277
0.61	1	15	62	1	45	28	277
0.611	1	5	62	2	1	28	277
0.611	1	12	62	2	2	28	277
0.611	1	1	62	2	3	28	277
0.611	1	13	62	2	4	28	277
0.611	1	20	62	2	13	28	277
0.611	1	2	62	2	14	28	277
