% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
770	1	2	14	0	28	277	0	1
770	1	3	29	0	28	277	0	1
770	1	11	16	0	28	277	0	1
770	1	14	15	0	28	277	0	1
770	1	17	27	0	28	277	0	1
770	1	18	30	0	28	277	0	1
770	1	19	28	0	28	277	0	1
770	1	20	13	0	28	277	0	1
771	1	4	42	0	28	277	0	1
771	1	6	39	0	28	277	0	1
771	1	7	38	0	28	277	0	1
771	1	8	43	0	28	277	0	1
771	1	9	36	0	28	277	0	1
771	1	10	37	0	28	277	0	1
771	1	15	45	0	28	277	0	1
771	1	16	44	0	28	277	0	1
772	1	1	3	0	28	277	0	1
772	1	2	14	0	28	277	0	1
772	1	5	1	0	28	277	0	1
772	1	11	16	0	28	277	0	1
772	1	12	2	0	28	277	0	1
772	1	13	4	0	28	277	0	1
772	1	14	15	0	28	277	0	1
772	1	20	13	0	28	277	0	1
773	1	3	29	0	28	277	0	1
773	1	6	39	0	28	277	0	1
773	1	7	38	0	28	277	0	1
773	1	9	36	0	28	277	0	1
773	1	10	37	0	28	277	0	1
773	1	17	27	0	28	277	0	1
773	1	18	30	0	28	277	0	1
773	1	19	28	0	28	277	0	1
774	1	1	3	0	28	277	0	1
774	1	4	42	0	28	277	0	1
774	1	5	1	0	28	277	0	1
774	1	8	43	0	28	277	0	1
774	1	12	2	0	28	277	0	1
774	1	13	4	0	28	277	0	1
774	1	15	45	0	28	277	0	1
774	1	16	44	0	28	277	0	1
775	1	2	14	0	28	277	0	1
775	1	3	29	0	28	277	0	1
775	1	11	16	0	28	277	0	1
775	1	14	15	0	28	277	0	1
775	1	17	27	0	28	277	0	1
775	1	18	30	0	28	277	0	1
775	1	19	28	0	28	277	0	1
775	1	20	13	0	28	277	0	1
776	1	4	42	0	28	277	0	1
776	1	6	39	0	28	277	0	1
776	1	7	38	0	28	277	0	1
776	1	8	43	0	28	277	0	1
776	1	9	36	0	28	277	0	1
776	1	10	37	0	28	277	0	1
776	1	15	45	0	28	277	0	1
776	1	16	44	0	28	277	0	1
777	1	1	3	0	28	277	0	1
777	1	2	14	0	28	277	0	1
777	1	5	1	0	28	277	0	1
777	1	11	16	0	28	277	0	1
777	1	12	2	0	28	277	0	1
777	1	13	4	0	28	277	0	1
777	1	14	15	0	28	277	0	1
777	1	20	13	0	28	277	0	1
778	1	3	29	0	28	277	0	1
778	1	6	39	0	28	277	0	1
778	1	7	38	0	28	277	0	1
778	1	9	36	0	28	277	0	1
778	1	10	37	0	28	277	0	1
778	1	17	27	0	28	277	0	1
778	1	18	30	0	28	277	0	1
778	1	19	28	0	28	277	0	1
779	1	1	3	0	28	277	0	1
779	1	4	42	0	28	277	0	1
779	1	5	1	0	28	277	0	1
779	1	8	43	0	28	277	0	1
779	1	12	2	0	28	277	0	1
779	1	13	4	0	28	277	0	1
779	1	15	45	0	28	277	0	1
779	1	16	44	0	28	277	0	1
780	1	2	14	0	28	277	0	1
780	1	3	29	0	28	277	0	1
780	1	11	16	0	28	277	0	1
780	1	14	15	0	28	277	0	1
780	1	17	27	0	28	277	0	1
780	1	18	30	0	28	277	0	1
780	1	19	28	0	28	277	0	1
780	1	20	13	0	28	277	0	1
781	1	4	42	0	28	277	0	1
781	1	6	39	0	28	277	0	1
781	1	7	38	0	28	277	0	1
781	1	8	43	0	28	277	0	1
781	1	9	36	0	28	277	0	1
781	1	10	37	0	28	277	0	1
781	1	15	45	0	28	277	0	1
781	1	16	44	0	28	277	0	1
782	1	1	3	0	28	277	0	1
782	1	2	14	0	28	277	0	1
782	1	5	1	0	28	277	0	1
782	1	11	16	0	28	277	0	1
782	1	12	2	0	28	277	0	1
782	1	13	4	0	28	277	0	1
782	1	14	15	0	28	277	0	1
782	1	20	13	0	28	277	0	1
783	1	3	29	0	28	277	0	1
783	1	6	39	0	28	277	0	1
783	1	7	38	0	28	277	0	1
783	1	9	36	0	28	277	0	1
783	1	10	37	0	28	277	0	1
783	1	17	27	0	28	277	0	1
783	1	18	30	0	28	277	0	1
783	1	19	28	0	28	277	0	1
784	1	1	3	0	28	277	0	1
784	1	4	42	0	28	277	0	1
784	1	5	1	0	28	277	0	1
784	1	8	43	0	28	277	0	1
784	1	12	2	0	28	277	0	1
784	1	13	4	0	28	277	0	1
784	1	15	45	0	28	277	0	1
784	1	16	44	0	28	277	0	1
785	1	2	14	0	28	277	0	1
785	1	3	29	0	28	277	0	1
785	1	11	16	0	28	277	0	1
785	1	14	15	0	28	277	0	1
785	1	17	27	0	28	277	0	1
785	1	18	30	0	28	277	0	1
785	1	19	28	0	28	277	0	1
785	1	20	13	0	28	277	0	1
786	1	4	42	0	28	277	0	1
786	1	6	39	0	28	277	0	1
786	1	7	38	0	28	277	0	1
786	1	8	43	0	28	277	0	1
786	1	9	36	0	28	277	0	1
786	1	10	37	0	28	277	0	1
786	1	15	45	0	28	277	0	1
786	1	16	44	0	28	277	0	1
787	1	1	3	0	28	277	0	1
787	1	2	14	0	28	277	0	1
787	1	5	1	0	28	277	0	1
787	1	11	16	0	28	277	0	1
787	1	12	2	0	28	277	0	1
787	1	13	4	0	28	277	0	1
787	1	14	15	0	28	277	0	1
787	1	20	13	0	28	277	0	1
788	1	3	29	0	28	277	0	1
788	1	6	39	0	28	277	0	1
788	1	7	38	0	28	277	0	1
788	1	9	36	0	28	277	0	1
788	1	10	37	0	28	277	0	1
788	1	17	27	0	28	277	0	1
788	1	18	30	0	28	277	0	1
788	1	19	28	0	28	277	0	1
789	1	1	3	0	28	277	0	1
789	1	4	42	0	28	277	0	1
789	1	5	1	0	28	277	0	1
789	1	8	43	0	28	277	0	1
789	1	12	2	0	28	277	0	1
789	1	13	4	0	28	277	0	1
789	1	15	45	0	28	277	0	1
789	1	16	44	0	28	277	0	1
790	1	2	14	0	28	277	0	1
790	1	3	29	0	28	277	0	1
790	1	11	16	0	28	277	0	1
790	1	14	15	0	28	277	0	1
790	1	17	27	0	28	277	0	1
790	1	18	30	0	28	277	0	1
790	1	19	28	0	28	277	0	1
790	1	20	13	0	28	277	0	1
791	1	4	42	0	28	277	0	1
791	1	6	39	0	28	277	0	1
791	1	7	38	0	28	277	0	1
791	1	8	43	0	28	277	0	1
791	1	9	36	0	28	277	0	1
791	1	10	37	0	28	277	0	1
791	1	15	45	0	28	277	0	1
791	1	16	44	0	28	277	0	1
792	1	1	3	0	28	277	0	1
792	1	2	14	0	28	277	0	1
792	1	5	1	0	28	277	0	1
792	1	11	16	0	28	277	0	1
792	1	12	2	0	28	277	0	1
792	1	13	4	0	28	277	0	1
792	1	14	15	0	28	277	0	1
792	1	20	13	0	28	277	0	1
793	1	3	29	0	28	277	0	1
793	1	6	39	0	28	277	0	1
793	1	7	38	0	28	277	0	1
793	1	9	36	0	28	277	0	1
793	1	10	37	0	28	277	0	1
793	1	17	27	0	28	277	0	1
793	1	18	30	0	28	277	0	1
793	1	19	28	0	28	277	0	1
794	1	1	3	0	28	277	0	1
794	1	4	42	0	28	277	0	1
794	1	5	1	0	28	277	0	1
794	1	8	43	0	28	277	0	1
794	1	12	2	0	28	277	0	1
794	1	13	4	0	28	277	0	1
794	1	15	45	0	28	277	0	1
794	1	16	44	0	28	277	0	1
795	1	2	14	0	28	277	0	1
795	1	3	29	0	28	277	0	1
795	1	11	16	0	28	277	0	1
795	1	14	15	0	28	277	0	1
795	1	17	27	0	28	277	0	1
795	1	18	30	0	28	277	0	1
795	1	19	28	0	28	277	0	1
795	1	20	13	0	28	277	0	1
796	1	4	42	0	28	277	0	1
796	1	6	39	0	28	277	0	1
796	1	7	38	0	28	277	0	1
796	1	8	43	0	28	277	0	1
796	1	9	36	0	28	277	0	1
796	1	10	37	0	28	277	0	1
796	1	15	45	0	28	277	0	1
796	1	16	44	0	28	277	0	1
797	1	1	3	0	28	277	0	1
797	1	2	14	0	28	277	0	1
797	1	5	1	0	28	277	0	1
797	1	11	16	0	28	277	0	1
797	1	12	2	0	28	277	0	1
797	1	13	4	0	28	277	0	1
797	1	14	15	0	28	277	0	1
797	1	20	13	0	28	277	0	1
798	1	3	29	0	28	277	0	1
798	1	6	39	0	28	277	0	1
798	1	7	38	0	28	277	0	1
798	1	9	36	0	28	277	0	1
798	1	10	37	0	28	277	0	1
798	1	17	27	0	28	277	0	1
798	1	18	30	0	28	277	0	1
798	1	19	28	0	28	277	0	1
799	1	1	3	0	28	277	0	1
799	1	4	42	0	28	277	0	1
799	1	5	1	0	28	277	0	1
799	1	8	43	0	28	277	0	1
799	1	12	2	0	28	277	0	1
799	1	13	4	0	28	277	0	1
799	1	15	45	0	28	277	0	1
799	1	16	44	0	28	277	0	1
800	1	2	14	0	28	277	0	1
800	1	3	29	0	28	277	0	1
800	1	11	16	0	28	277	0	1
800	1	14	15	0	28	277	0	1
800	1	17	27	0	28	277	0	1
800	1	18	30	0	28	277	0	1
800	1	19	28	0	28	277	0	1
800	1	20	13	0	28	277	0	1
801	1	4	42	0	28	277	0	1
801	1	6	39	0	28	277	0	1
801	1	7	38	0	28	277	0	1
801	1	8	43	0	28	277	0	1
801	1	9	36	0	28	277	0	1
801	1	10	37	0	28	277	0	1
801	1	15	45	0	28	277	0	1
801	1	16	44	0	28	277	0	1
802	1	1	3	0	28	277	0	1
802	1	2	14	0	28	277	0	1
802	1	5	1	0	28	277	0	1
802	1	11	16	0	28	277	0	1
802	1	12	2	0	28	277	0	1
802	1	13	4	0	28	277	0	1
802	1	14	15	0	28	277	0	1
802	1	20	13	0	28	277	0	1
803	1	3	29	0	28	277	0	1
803	1	6	39	0	28	277	0	1
803	1	7	38	0	28	277	0	1
803	1	9	36	0	28	277	0	1
803	1	10	37	0	28	277	0	1
803	1	17	27	0	28	277	0	1
803	1	18	30	0	28	277	0	1
803	1	19	28	0	28	277	0	1
804	1	1	3	0	28	277	0	1
804	1	4	42	0	28	277	0	1
804	1	5	1	0	28	277	0	1
804	1	8	43	0	28	277	0	1
804	1	12	2	0	28	277	0	1
804	1	13	4	0	28	277	0	1
804	1	15	45	0	28	277	0	1
804	1	16	44	0	28	277	0	1
805	1	2	14	0	28	277	0	1
805	1	3	29	0	28	277	0	1
805	1	11	16	0	28	277	0	1
805	1	14	15	0	28	277	0	1
805	1	17	27	0	28	277	0	1
805	1	18	30	0	28	277	0	1
805	1	19	28	0	28	277	0	1
805	1	20	13	0	28	277	0	1
806	1	4	42	0	28	277	0	1
806	1	6	39	0	28	277	0	1
806	1	7	38	0	28	277	0	1
806	1	8	43	0	28	277	0	1
806	1	9	36	0	28	277	0	1
806	1	10	37	0	28	277	0	1
806	1	15	45	0	28	277	0	1
806	1	16	44	0	28	277	0	1
807	1	1	3	0	28	277	0	1
807	1	2	14	0	28	277	0	1
807	1	5	1	0	28	277	0	1
807	1	11	16	0	28	277	0	1
807	1	12	2	0	28	277	0	1
807	1	13	4	0	28	277	0	1
807	1	14	15	0	28	277	0	1
807	1	20	13	0	28	277	0	1
808	1	3	29	0	28	277	0	1
808	1	6	39	0	28	277	0	1
808	1	7	38	0	28	277	0	1
808	1	9	36	0	28	277	0	1
808	1	10	37	0	28	277	0	1
808	1	17	27	0	28	277	0	1
808	1	18	30	0	28	277	0	1
808	1	19	28	0	28	277	0	1
809	1	1	3	0	28	277	0	1
809	1	4	42	0	28	277	0	1
809	1	5	1	0	28	277	0	1
809	1	8	43	0	28	277	0	1
809	1	12	2	0	28	277	0	1
809	1	13	4	0	28	277	0	1
809	1	15	45	0	28	277	0	1
809	1	16	44	0	28	277	0	1
810	1	2	14	0	28	277	0	1
810	1	3	29	0	28	277	0	1
810	1	11	16	0	28	277	0	1
810	1	14	15	0	28	277	0	1
810	1	17	27	0	28	277	0	1
810	1	18	30	0	28	277	0	1
810	1	19	28	0	28	277	0	1
810	1	20	13	0	28	277	0	1
811	1	4	42	0	28	277	0	1
811	1	6	39	0	28	277	0	1
811	1	7	38	0	28	277	0	1
811	1	8	43	0	28	277	0	1
811	1	9	36	0	28	277	0	1
811	1	10	37	0	28	277	0	1
811	1	15	45	0	28	277	0	1
811	1	16	44	0	28	277	0	1
812	1	1	3	0	28	277	0	1
812	1	2	14	0	28	277	0	1
812	1	5	1	0	28	277	0	1
812	1	11	16	0	28	277	0	1
812	1	12	2	0	28	277	0	1
812	1	13	4	0	28	277	0	1
812	1	14	15	0	28	277	0	1
812	1	20	13	0	28	277	0	1
813	1	3	29	0	28	277	0	1
813	1	6	39	0	28	277	0	1
813	1	7	38	0	28	277	0	1
813	1	9	36	0	28	277	0	1
813	1	10	37	0	28	277	0	1
813	1	17	27	0	28	277	0	1
813	1	18	30	0	28	277	0	1
813	1	19	28	0	28	277	0	1
814	1	1	3	0	28	277	0	1
814	1	4	42	0	28	277	0	1
814	1	5	1	0	28	277	0	1
814	1	8	43	0	28	277	0	1
814	1	12	2	0	28	277	0	1
814	1	13	4	0	28	277	0	1
814	1	15	45	0	28	277	0	1
814	1	16	44	0	28	277	0	1
815	1	2	14	0	28	277	0	1
815	1	3	29	0	28	277	0	1
815	1	11	16	0	28	277	0	1
815	1	14	15	0	28	277	0	1
815	1	17	27	0	28	277	0	1
815	1	18	30	0	28	277	0	1
815	1	19	28	0	28	277	0	1
815	1	20	13	0	28	277	0	1
816	1	4	42	0	28	277	0	1
816	1	6	39	0	28	277	0	1
816	1	7	38	0	28	277	0	1
816	1	8	43	0	28	277	0	1
816	1	9	36	0	28	277	0	1
816	1	10	37	0	28	277	0	1
816	1	15	45	0	28	277	0	1
816	1	16	44	0	28	277	0	1
817	1	1	3	0	28	277	0	1
817	1	2	14	0	28	277	0	1
817	1	5	1	0	28	277	0	1
817	1	11	16	0	28	277	0	1
817	1	12	2	0	28	277	0	1
817	1	13	4	0	28	277	0	1
817	1	14	15	0	28	277	0	1
817	1	20	13	0	28	277	0	1
818	1	3	29	0	28	277	0	1
818	1	6	39	0	28	277	0	1
818	1	7	38	0	28	277	0	1
818	1	9	36	0	28	277	0	1
818	1	10	37	0	28	277	0	1
818	1	17	27	0	28	277	0	1
818	1	18	30	0	28	277	0	1
818	1	19	28	0	28	277	0	1
819	1	1	3	0	28	277	0	1
819	1	4	42	0	28	277	0	1
819	1	5	1	0	28	277	0	1
819	1	8	43	0	28	277	0	1
819	1	12	2	0	28	277	0	1
819	1	13	4	0	28	277	0	1
819	1	15	45	0	28	277	0	1
819	1	16	44	0	28	277	0	1
820	1	2	14	0	28	277	0	1
820	1	3	29	0	28	277	0	1
820	1	11	16	0	28	277	0	1
820	1	14	15	0	28	277	0	1
820	1	17	27	0	28	277	0	1
820	1	18	30	0	28	277	0	1
820	1	19	28	0	28	277	0	1
820	1	20	13	0	28	277	0	1
821	1	4	42	0	28	277	0	1
821	1	6	39	0	28	277	0	1
821	1	7	38	0	28	277	0	1
821	1	8	43	0	28	277	0	1
821	1	9	36	0	28	277	0	1
821	1	10	37	0	28	277	0	1
821	1	15	45	0	28	277	0	1
821	1	16	44	0	28	277	0	1
822	1	1	3	0	28	277	0	1
822	1	2	14	0	28	277	0	1
822	1	5	1	0	28	277	0	1
822	1	11	16	0	28	277	0	1
822	1	12	2	0	28	277	0	1
822	1	13	4	0	28	277	0	1
822	1	14	15	0	28	277	0	1
822	1	20	13	0	28	277	0	1
823	1	3	29	0	28	277	0	1
823	1	6	39	0	28	277	0	1
823	1	7	38	0	28	277	0	1
823	1	9	36	0	28	277	0	1
823	1	10	37	0	28	277	0	1
823	1	17	27	0	28	277	0	1
823	1	18	30	0	28	277	0	1
823	1	19	28	0	28	277	0	1
824	1	1	3	0	28	277	0	1
824	1	4	42	0	28	277	0	1
824	1	5	1	0	28	277	0	1
824	1	8	43	0	28	277	0	1
824	1	12	2	0	28	277	0	1
824	1	13	4	0	28	277	0	1
824	1	15	45	0	28	277	0	1
824	1	16	44	0	28	277	0	1
825	1	2	14	0	28	277	0	1
825	1	3	29	0	28	277	0	1
825	1	11	16	0	28	277	0	1
825	1	14	15	0	28	277	0	1
825	1	17	27	0	28	277	0	1
825	1	18	30	0	28	277	0	1
825	1	19	28	0	28	277	0	1
825	1	20	13	0	28	277	0	1
826	1	4	42	0	28	277	0	1
826	1	6	39	0	28	277	0	1
826	1	7	38	0	28	277	0	1
826	1	8	43	0	28	277	0	1
826	1	9	36	0	28	277	0	1
826	1	10	37	0	28	277	0	1
826	1	15	45	0	28	277	0	1
826	1	16	44	0	28	277	0	1
827	1	1	3	0	28	277	0	1
827	1	2	14	0	28	277	0	1
827	1	5	1	0	28	277	0	1
827	1	11	16	0	28	277	0	1
827	1	12	2	0	28	277	0	1
827	1	13	4	0	28	277	0	1
827	1	14	15	0	28	277	0	1
827	1	20	13	0	28	277	0	1
828	1	3	29	0	28	277	0	1
828	1	6	39	0	28	277	0	1
828	1	7	38	0	28	277	0	1
828	1	9	36	0	28	277	0	1
828	1	10	37	0	28	277	0	1
828	1	17	27	0	28	277	0	1
828	1	18	30	0	28	277	0	1
828	1	19	28	0	28	277	0	1
829	1	1	3	0	28	277	0	1
829	1	4	42	0	28	277	0	1
829	1	5	1	0	28	277	0	1
829	1	8	43	0	28	277	0	1
829	1	12	2	0	28	277	0	1
829	1	13	4	0	28	277	0	1
829	1	15	45	0	28	277	0	1
829	1	16	44	0	28	277	0	1
830	1	2	14	0	28	277	0	1
830	1	3	29	0	28	277	0	1
830	1	11	16	0	28	277	0	1
830	1	14	15	0	28	277	0	1
830	1	17	27	0	28	277	0	1
830	1	18	30	0	28	277	0	1
830	1	19	28	0	28	277	0	1
830	1	20	13	0	28	277	0	1
831	1	4	42	0	28	277	0	1
831	1	6	39	0	28	277	0	1
831	1	7	38	0	28	277	0	1
831	1	8	43	0	28	277	0	1
831	1	9	36	0	28	277	0	1
831	1	10	37	0	28	277	0	1
831	1	15	45	0	28	277	0	1
831	1	16	44	0	28	277	0	1
832	1	1	3	0	28	277	0	1
832	1	2	14	0	28	277	0	1
832	1	5	1	0	28	277	0	1
832	1	11	16	0	28	277	0	1
832	1	12	2	0	28	277	0	1
832	1	13	4	0	28	277	0	1
832	1	14	15	0	28	277	0	1
832	1	20	13	0	28	277	0	1
833	1	3	29	0	28	277	0	1
833	1	6	39	0	28	277	0	1
833	1	7	38	0	28	277	0	1
833	1	9	36	0	28	277	0	1
833	1	10	37	0	28	277	0	1
833	1	17	27	0	28	277	0	1
833	1	18	30	0	28	277	0	1
833	1	19	28	0	28	277	0	1
834	1	1	3	0	28	277	0	1
834	1	4	42	0	28	277	0	1
834	1	5	1	0	28	277	0	1
834	1	8	43	0	28	277	0	1
834	1	12	2	0	28	277	0	1
834	1	13	4	0	28	277	0	1
834	1	15	45	0	28	277	0	1
834	1	16	44	0	28	277	0	1
835	1	2	14	0	28	277	0	1
835	1	3	29	0	28	277	0	1
835	1	11	16	0	28	277	0	1
835	1	14	15	0	28	277	0	1
835	1	17	27	0	28	277	0	1
835	1	18	30	0	28	277	0	1
835	1	19	28	0	28	277	0	1
835	1	20	13	0	28	277	0	1
836	1	4	42	0	28	277	0	1
836	1	6	39	0	28	277	0	1
836	1	7	38	0	28	277	0	1
836	1	8	43	0	28	277	0	1
836	1	9	36	0	28	277	0	1
836	1	10	37	0	28	277	0	1
836	1	15	45	0	28	277	0	1
836	1	16	44	0	28	277	0	1
837	1	1	3	0	28	277	0	1
837	1	2	14	0	28	277	0	1
837	1	5	1	0	28	277	0	1
837	1	11	16	0	28	277	0	1
837	1	12	2	0	28	277	0	1
837	1	13	4	0	28	277	0	1
837	1	14	15	0	28	277	0	1
837	1	20	13	0	28	277	0	1
838	1	3	29	0	28	277	0	1
838	1	6	39	0	28	277	0	1
838	1	7	38	0	28	277	0	1
838	1	9	36	0	28	277	0	1
838	1	10	37	0	28	277	0	1
838	1	17	27	0	28	277	0	1
838	1	18	30	0	28	277	0	1
838	1	19	28	0	28	277	0	1
839	1	1	3	0	28	277	0	1
839	1	4	42	0	28	277	0	1
839	1	5	1	0	28	277	0	1
839	1	8	43	0	28	277	0	1
839	1	12	2	0	28	277	0	1
839	1	13	4	0	28	277	0	1
839	1	15	45	0	28	277	0	1
839	1	16	44	0	28	277	0	1
840	1	2	14	0	28	277	0	1
840	1	3	29	0	28	277	0	1
840	1	11	16	0	28	277	0	1
840	1	14	15	0	28	277	0	1
840	1	17	27	0	28	277	0	1
840	1	18	30	0	28	277	0	1
840	1	19	28	0	28	277	0	1
840	1	20	13	0	28	277	0	1
841	1	4	42	0	28	277	0	1
841	1	6	39	0	28	277	0	1
841	1	7	38	0	28	277	0	1
841	1	8	43	0	28	277	0	1
841	1	9	36	0	28	277	0	1
841	1	10	37	0	28	277	0	1
841	1	15	45	0	28	277	0	1
841	1	16	44	0	28	277	0	1
842	1	1	3	0	28	277	0	1
842	1	2	14	0	28	277	0	1
842	1	5	1	0	28	277	0	1
842	1	11	16	0	28	277	0	1
842	1	12	2	0	28	277	0	1
842	1	13	4	0	28	277	0	1
842	1	14	15	0	28	277	0	1
842	1	20	13	0	28	277	0	1
843	1	3	29	0	28	277	0	1
843	1	6	39	0	28	277	0	1
843	1	7	38	0	28	277	0	1
843	1	9	36	0	28	277	0	1
843	1	10	37	0	28	277	0	1
843	1	17	27	0	28	277	0	1
843	1	18	30	0	28	277	0	1
843	1	19	28	0	28	277	0	1
844	1	1	3	0	28	277	0	1
844	1	4	42	0	28	277	0	1
844	1	5	1	0	28	277	0	1
844	1	8	43	0	28	277	0	1
844	1	12	2	0	28	277	0	1
844	1	13	4	0	28	277	0	1
844	1	15	45	0	28	277	0	1
844	1	16	44	0	28	277	0	1
845	1	2	14	0	28	277	0	1
845	1	3	29	0	28	277	0	1
845	1	11	16	0	28	277	0	1
845	1	14	15	0	28	277	0	1
845	1	17	27	0	28	277	0	1
845	1	18	30	0	28	277	0	1
845	1	19	28	0	28	277	0	1
845	1	20	13	0	28	277	0	1
846	1	4	42	0	28	277	0	1
846	1	6	39	0	28	277	0	1
846	1	7	38	0	28	277	0	1
846	1	8	43	0	28	277	0	1
846	1	9	36	0	28	277	0	1
846	1	10	37	0	28	277	0	1
846	1	15	45	0	28	277	0	1
846	1	16	44	0	28	277	0	1
847	1	1	3	0	28	277	0	1
847	1	2	14	0	28	277	0	1
847	1	5	1	0	28	277	0	1
847	1	11	16	0	28	277	0	1
847	1	12	2	0	28	277	0	1
847	1	13	4	0	28	277	0	1
847	1	14	15	0	28	277	0	1
847	1	20	13	0	28	277	0	1
848	1	3	29	0	28	277	0	1
848	1	6	39	0	28	277	0	1
848	1	7	38	0	28	277	0	1
848	1	9	36	0	28	277	0	1
848	1	10	37	0	28	277	0	1
848	1	17	27	0	28	277	0	1
848	1	18	30	0	28	277	0	1
848	1	19	28	0	28	277	0	1
849	1	1	3	0	28	277	0	1
849	1	4	42	0	28	277	0	1
849	1	5	1	0	28	277	0	1
849	1	8	43	0	28	277	0	1
849	1	12	2	0	28	277	0	1
849	1	13	4	0	28	277	0	1
849	1	15	45	0	28	277	0	1
849	1	16	44	0	28	277	0	1
850	1	2	14	0	28	277	0	1
850	1	3	29	0	28	277	0	1
850	1	11	16	0	28	277	0	1
850	1	14	15	0	28	277	0	1
850	1	17	27	0	28	277	0	1
850	1	18	30	0	28	277	0	1
850	1	19	28	0	28	277	0	1
850	1	20	13	0	28	277	0	1
851	1	4	42	0	28	277	0	1
851	1	6	39	0	28	277	0	1
851	1	7	38	0	28	277	0	1
851	1	8	43	0	28	277	0	1
851	1	9	36	0	28	277	0	1
851	1	10	37	0	28	277	0	1
851	1	15	45	0	28	277	0	1
851	1	16	44	0	28	277	0	1
852	1	1	3	0	28	277	0	1
852	1	2	14	0	28	277	0	1
852	1	5	1	0	28	277	0	1
852	1	11	16	0	28	277	0	1
852	1	12	2	0	28	277	0	1
852	1	13	4	0	28	277	0	1
852	1	14	15	0	28	277	0	1
852	1	20	13	0	28	277	0	1
853	1	3	29	0	28	277	0	1
853	1	6	39	0	28	277	0	1
853	1	7	38	0	28	277	0	1
853	1	9	36	0	28	277	0	1
853	1	10	37	0	28	277	0	1
853	1	17	27	0	28	277	0	1
853	1	18	30	0	28	277	0	1
853	1	19	28	0	28	277	0	1
854	1	1	3	0	28	277	0	1
854	1	4	42	0	28	277	0	1
854	1	5	1	0	28	277	0	1
854	1	8	43	0	28	277	0	1
854	1	12	2	0	28	277	0	1
854	1	13	4	0	28	277	0	1
854	1	15	45	0	28	277	0	1
854	1	16	44	0	28	277	0	1
855	1	2	14	0	28	277	0	1
855	1	3	29	0	28	277	0	1
855	1	11	16	0	28	277	0	1
855	1	14	15	0	28	277	0	1
855	1	17	27	0	28	277	0	1
855	1	18	30	0	28	277	0	1
855	1	19	28	0	28	277	0	1
855	1	20	13	0	28	277	0	1
856	1	4	42	0	28	277	0	1
856	1	6	39	0	28	277	0	1
856	1	7	38	0	28	277	0	1
856	1	8	43	0	28	277	0	1
856	1	9	36	0	28	277	0	1
856	1	10	37	0	28	277	0	1
856	1	15	45	0	28	277	0	1
856	1	16	44	0	28	277	0	1
857	1	1	3	0	28	277	0	1
857	1	2	14	0	28	277	0	1
857	1	5	1	0	28	277	0	1
857	1	11	16	0	28	277	0	1
857	1	12	2	0	28	277	0	1
857	1	13	4	0	28	277	0	1
857	1	14	15	0	28	277	0	1
857	1	20	13	0	28	277	0	1
858	1	3	29	0	28	277	0	1
858	1	6	39	0	28	277	0	1
858	1	7	38	0	28	277	0	1
858	1	9	36	0	28	277	0	1
858	1	10	37	0	28	277	0	1
858	1	17	27	0	28	277	0	1
858	1	18	30	0	28	277	0	1
858	1	19	28	0	28	277	0	1
859	1	1	3	0	28	277	0	1
859	1	4	42	0	28	277	0	1
859	1	5	1	0	28	277	0	1
859	1	8	43	0	28	277	0	1
859	1	12	2	0	28	277	0	1
859	1	13	4	0	28	277	0	1
859	1	15	45	0	28	277	0	1
859	1	16	44	0	28	277	0	1
860	1	2	14	0	28	277	0	1
860	1	3	29	0	28	277	0	1
860	1	11	16	0	28	277	0	1
860	1	14	15	0	28	277	0	1
860	1	17	27	0	28	277	0	1
860	1	18	30	0	28	277	0	1
860	1	19	28	0	28	277	0	1
860	1	20	13	0	28	277	0	1
861	1	4	42	0	28	277	0	1
861	1	6	39	0	28	277	0	1
861	1	7	38	0	28	277	0	1
861	1	8	43	0	28	277	0	1
861	1	9	36	0	28	277	0	1
861	1	10	37	0	28	277	0	1
861	1	15	45	0	28	277	0	1
861	1	16	44	0	28	277	0	1
862	1	1	3	0	28	277	0	1
862	1	2	14	0	28	277	0	1
862	1	5	1	0	28	277	0	1
862	1	11	16	0	28	277	0	1
862	1	12	2	0	28	277	0	1
862	1	13	4	0	28	277	0	1
862	1	14	15	0	28	277	0	1
862	1	20	13	0	28	277	0	1
863	1	3	29	0	28	277	0	1
863	1	6	39	0	28	277	0	1
863	1	7	38	0	28	277	0	1
863	1	9	36	0	28	277	0	1
863	1	10	37	0	28	277	0	1
863	1	17	27	0	28	277	0	1
863	1	18	30	0	28	277	0	1
863	1	19	28	0	28	277	0	1
864	1	1	3	0	28	277	0	1
864	1	4	42	0	28	277	0	1
864	1	5	1	0	28	277	0	1
864	1	8	43	0	28	277	0	1
864	1	12	2	0	28	277	0	1
864	1	13	4	0	28	277	0	1
864	1	15	45	0	28	277	0	1
864	1	16	44	0	28	277	0	1
865	1	2	14	0	28	277	0	1
865	1	3	29	0	28	277	0	1
865	1	11	16	0	28	277	0	1
865	1	14	15	0	28	277	0	1
865	1	17	27	0	28	277	0	1
865	1	18	30	0	28	277	0	1
865	1	19	28	0	28	277	0	1
865	1	20	13	0	28	277	0	1
866	1	4	42	0	28	277	0	1
866	1	6	39	0	28	277	0	1
866	1	7	38	0	28	277	0	1
866	1	8	43	0	28	277	0	1
866	1	9	36	0	28	277	0	1
866	1	10	37	0	28	277	0	1
866	1	15	45	0	28	277	0	1
