% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct
712	1	3	2	0	28	373	0	1	1
712	1	1	3	0	28	373	0	1	1
712	1	4	4	0	28	373	0	1	1
712	1	2	7	0	28	373	0	1	1
712	1	6	8	0	28	373	0	1	1
713	1	5	1	0	28	373	0	1	1
713	1	3	2	0	28	373	0	1	1
713	1	1	3	0	28	373	0	1	1
713	1	4	4	0	28	373	0	1	1
713	1	2	7	0	28	373	0	1	1
713	1	6	8	0	28	373	0	1	1
714	1	5	1	0	28	373	0	1	1
714	1	3	2	0	28	373	0	1	1
714	1	1	3	0	28	373	0	1	1
714	1	4	4	0	28	373	0	1	1
714	1	2	7	0	28	373	0	1	1
714	1	6	8	0	28	373	0	1	1
715	1	5	1	0	28	373	0	1	1
715	1	3	2	0	28	373	0	1	1
715	1	1	3	0	28	373	0	1	1
715	1	4	4	0	28	373	0	1	1
715	1	2	7	0	28	373	0	1	1
715	1	6	8	0	28	373	0	1	1
716	1	5	1	0	28	373	0	1	1
716	1	3	2	0	28	373	0	1	1
716	1	1	3	0	28	373	0	1	1
716	1	4	4	0	28	373	0	1	1
716	1	2	7	0	28	373	0	1	1
716	1	6	8	0	28	373	0	1	1
717	1	5	1	0	28	373	0	1	1
717	1	3	2	0	28	373	0	1	1
717	1	1	3	0	28	373	0	1	1
717	1	4	4	0	28	373	0	1	1
717	1	2	7	0	28	373	0	1	1
717	1	6	8	0	28	373	0	1	1
718	1	5	1	0	28	373	0	1	1
718	1	3	2	0	28	373	0	1	1
718	1	1	3	0	28	373	0	1	1
718	1	4	4	0	28	373	0	1	1
718	1	2	7	0	28	373	0	1	1
718	1	6	8	0	28	373	0	1	1
719	1	5	1	0	28	373	0	1	1
719	1	3	2	0	28	373	0	1	1
719	1	1	3	0	28	373	0	1	1
719	1	4	4	0	28	373	0	1	1
719	1	2	7	0	28	373	0	1	1
719	1	6	8	0	28	373	0	1	1
720	1	5	1	0	28	373	0	1	1
720	1	3	2	0	28	373	0	1	1
720	1	1	3	0	28	373	0	1	1
720	1	4	4	0	28	373	0	1	1
720	1	2	7	0	28	373	0	1	1
720	1	6	8	0	28	373	0	1	1
721	1	5	1	0	28	373	0	1	1
721	1	3	2	0	28	373	0	1	1
721	1	1	3	0	28	373	0	1	1
721	1	4	4	0	28	373	0	1	1
721	1	2	7	0	28	373	0	1	1
721	1	6	8	0	28	373	0	1	1
722	1	5	1	0	28	373	0	1	1
722	1	3	2	0	28	373	0	1	1
722	1	1	3	0	28	373	0	1	1
722	1	4	4	0	28	373	0	1	1
722	1	2	7	0	28	373	0	1	1
722	1	6	8	0	28	373	0	1	1
723	1	5	1	0	28	373	0	1	1
723	1	3	2	0	28	373	0	1	1
723	1	1	3	0	28	373	0	1	1
723	1	4	4	0	28	373	0	1	1
723	1	2	7	0	28	373	0	1	1
723	1	6	8	0	28	373	0	1	1
724	1	5	1	0	28	373	0	1	1
724	1	3	2	0	28	373	0	1	1
724	1	1	3	0	28	373	0	1	1
724	1	4	4	0	28	373	0	1	1
724	1	2	7	0	28	373	0	1	1
724	1	6	8	0	28	373	0	1	1
725	1	5	1	0	28	373	0	1	1
725	1	3	2	0	28	373	0	1	1
725	1	1	3	0	28	373	0	1	1
725	1	4	4	0	28	373	0	1	1
725	1	2	7	0	28	373	0	1	1
725	1	6	8	0	28	373	0	1	1
726	1	5	1	0	28	373	0	1	1
726	1	3	2	0	28	373	0	1	1
726	1	1	3	0	28	373	0	1	1
726	1	4	4	0	28	373	0	1	1
726	1	2	7	0	28	373	0	1	1
726	1	6	8	0	28	373	0	1	1
727	1	5	1	0	28	373	0	1	1
727	1	3	2	0	28	373	0	1	1
727	1	1	3	0	28	373	0	1	1
727	1	4	4	0	28	373	0	1	1
727	1	2	7	0	28	373	0	1	1
727	1	6	8	0	28	373	0	1	1
728	1	5	1	0	28	373	0	1	1
728	1	3	2	0	28	373	0	1	1
728	1	1	3	0	28	373	0	1	1
728	1	4	4	0	28	373	0	1	1
728	1	2	7	0	28	373	0	1	1
728	1	6	8	0	28	373	0	1	1
729	1	5	1	0	28	373	0	1	1
729	1	3	2	0	28	373	0	1	1
729	1	1	3	0	28	373	0	1	1
729	1	4	4	0	28	373	0	1	1
729	1	2	7	0	28	373	0	1	1
729	1	6	8	0	28	373	0	1	1
730	1	5	1	0	28	373	0	1	1
730	1	3	2	0	28	373	0	1	1
730	1	1	3	0	28	373	0	1	1
730	1	4	4	0	28	373	0	1	1
730	1	2	7	0	28	373	0	1	1
730	1	6	8	0	28	373	0	1	1
731	1	5	1	0	28	373	0	1	1
731	1	3	2	0	28	373	0	1	1
731	1	1	3	0	28	373	0	1	1
731	1	4	4	0	28	373	0	1	1
731	1	2	7	0	28	373	0	1	1
731	1	6	8	0	28	373	0	1	1
732	1	5	1	0	28	373	0	1	1
732	1	3	2	0	28	373	0	1	1
732	1	1	3	0	28	373	0	1	1
732	1	4	4	0	28	373	0	1	1
732	1	2	7	0	28	373	0	1	1
732	1	6	8	0	28	373	0	1	1
733	1	5	1	0	28	373	0	1	1
733	1	3	2	0	28	373	0	1	1
733	1	1	3	0	28	373	0	1	1
733	1	4	4	0	28	373	0	1	1
733	1	2	7	0	28	373	0	1	1
733	1	6	8	0	28	373	0	1	1
734	1	5	1	0	28	373	0	1	1
734	1	3	2	0	28	373	0	1	1
734	1	1	3	0	28	373	0	1	1
734	1	4	4	0	28	373	0	1	1
734	1	2	7	0	28	373	0	1	1
734	1	6	8	0	28	373	0	1	1
735	1	5	1	0	28	373	0	1	1
735	1	3	2	0	28	373	0	1	1
735	1	1	3	0	28	373	0	1	1
735	1	4	4	0	28	373	0	1	1
735	1	2	7	0	28	373	0	1	1
735	1	6	8	0	28	373	0	1	1
736	1	5	1	0	28	373	0	1	1
736	1	3	2	0	28	373	0	1	1
736	1	1	3	0	28	373	0	1	1
736	1	4	4	0	28	373	0	1	1
736	1	2	7	0	28	373	0	1	1
736	1	6	8	0	28	373	0	1	1
737	1	5	1	0	28	373	0	1	1
737	1	3	2	0	28	373	0	1	1
737	1	1	3	0	28	373	0	1	1
737	1	4	4	0	28	373	0	1	1
737	1	2	7	0	28	373	0	1	1
737	1	6	8	0	28	373	0	1	1
738	1	5	1	0	28	373	0	1	1
738	1	3	2	0	28	373	0	1	1
738	1	1	3	0	28	373	0	1	1
738	1	4	4	0	28	373	0	1	1
738	1	2	7	0	28	373	0	1	1
738	1	6	8	0	28	373	0	1	1
739	1	5	1	0	28	373	0	1	1
739	1	3	2	0	28	373	0	1	1
739	1	1	3	0	28	373	0	1	1
739	1	4	4	0	28	373	0	1	1
739	1	2	7	0	28	373	0	1	1
739	1	6	8	0	28	373	0	1	1
740	1	5	1	0	28	373	0	1	1
740	1	3	2	0	28	373	0	1	1
740	1	1	3	0	28	373	0	1	1
740	1	4	4	0	28	373	0	1	1
740	1	2	7	0	28	373	0	1	1
740	1	6	8	0	28	373	0	1	1
741	1	5	1	0	28	373	0	1	1
741	1	3	2	0	28	373	0	1	1
741	1	1	3	0	28	373	0	1	1
741	1	4	4	0	28	373	0	1	1
741	1	2	7	0	28	373	0	1	1
741	1	6	8	0	28	373	0	1	1
742	1	5	1	0	28	373	0	1	1
742	1	3	2	0	28	373	0	1	1
742	1	1	3	0	28	373	0	1	1
742	1	4	4	0	28	373	0	1	1
742	1	2	7	0	28	373	0	1	1
742	1	6	8	0	28	373	0	1	1
743	1	5	1	0	28	373	0	1	1
743	1	3	2	0	28	373	0	1	1
743	1	1	3	0	28	373	0	1	1
743	1	4	4	0	28	373	0	1	1
743	1	2	7	0	28	373	0	1	1
743	1	6	8	0	28	373	0	1	1
744	1	5	1	0	28	373	0	1	1
744	1	3	2	0	28	373	0	1	1
744	1	1	3	0	28	373	0	1	1
744	1	4	4	0	28	373	0	1	1
744	1	2	7	0	28	373	0	1	1
744	1	6	8	0	28	373	0	1	1
745	1	5	1	0	28	373	0	1	1
745	1	3	2	0	28	373	0	1	1
745	1	1	3	0	28	373	0	1	1
745	1	4	4	0	28	373	0	1	1
745	1	2	7	0	28	373	0	1	1
745	1	6	8	0	28	373	0	1	1
746	1	5	1	0	28	373	0	1	1
746	1	3	2	0	28	373	0	1	1
746	1	1	3	0	28	373	0	1	1
746	1	4	4	0	28	373	0	1	1
746	1	2	7	0	28	373	0	1	1
746	1	6	8	0	28	373	0	1	1
747	1	5	1	0	28	373	0	1	1
747	1	3	2	0	28	373	0	1	1
747	1	1	3	0	28	373	0	1	1
747	1	4	4	0	28	373	0	1	1
747	1	2	7	0	28	373	0	1	1
747	1	6	8	0	28	373	0	1	1
748	1	5	1	0	28	373	0	1	1
748	1	3	2	0	28	373	0	1	1
748	1	1	3	0	28	373	0	1	1
748	1	4	4	0	28	373	0	1	1
748	1	2	7	0	28	373	0	1	1
748	1	6	8	0	28	373	0	1	1
749	1	5	1	0	28	373	0	1	1
749	1	3	2	0	28	373	0	1	1
749	1	1	3	0	28	373	0	1	1
749	1	4	4	0	28	373	0	1	1
749	1	2	7	0	28	373	0	1	1
749	1	6	8	0	28	373	0	1	1
750	1	5	1	0	28	373	0	1	1
750	1	3	2	0	28	373	0	1	1
750	1	1	3	0	28	373	0	1	1
750	1	4	4	0	28	373	0	1	1
750	1	2	7	0	28	373	0	1	1
750	1	6	8	0	28	373	0	1	1
751	1	5	1	0	28	373	0	1	1
751	1	3	2	0	28	373	0	1	1
751	1	1	3	0	28	373	0	1	1
751	1	4	4	0	28	373	0	1	1
751	1	2	7	0	28	373	0	1	1
751	1	6	8	0	28	373	0	1	1
752	1	5	1	0	28	373	0	1	1
752	1	3	2	0	28	373	0	1	1
752	1	1	3	0	28	373	0	1	1
752	1	4	4	0	28	373	0	1	1
752	1	2	7	0	28	373	0	1	1
752	1	6	8	0	28	373	0	1	1
753	1	5	1	0	28	373	0	1	1
753	1	3	2	0	28	373	0	1	1
753	1	1	3	0	28	373	0	1	1
753	1	4	4	0	28	373	0	1	1
753	1	2	7	0	28	373	0	1	1
753	1	6	8	0	28	373	0	1	1
754	1	5	1	0	28	373	0	1	1
754	1	3	2	0	28	373	0	1	1
754	1	1	3	0	28	373	0	1	1
754	1	4	4	0	28	373	0	1	1
754	1	2	7	0	28	373	0	1	1
754	1	6	8	0	28	373	0	1	1
755	1	5	1	0	28	373	0	1	1
755	1	3	2	0	28	373	0	1	1
755	1	1	3	0	28	373	0	1	1
755	1	4	4	0	28	373	0	1	1
755	1	2	7	0	28	373	0	1	1
755	1	6	8	0	28	373	0	1	1
756	1	5	1	0	28	373	0	1	1
756	1	3	2	0	28	373	0	1	1
756	1	1	3	0	28	373	0	1	1
756	1	4	4	0	28	373	0	1	1
756	1	2	7	0	28	373	0	1	1
756	1	6	8	0	28	373	0	1	1
757	1	5	1	0	28	373	0	1	1
757	1	3	2	0	28	373	0	1	1
757	1	1	3	0	28	373	0	1	1
757	1	4	4	0	28	373	0	1	1
757	1	2	7	0	28	373	0	1	1
757	1	6	8	0	28	373	0	1	1
758	1	5	1	0	28	373	0	1	1
758	1	3	2	0	28	373	0	1	1
758	1	1	3	0	28	373	0	1	1
758	1	4	4	0	28	373	0	1	1
758	1	2	7	0	28	373	0	1	1
758	1	6	8	0	28	373	0	1	1
759	1	5	1	0	28	373	0	1	1
759	1	3	2	0	28	373	0	1	1
759	1	1	3	0	28	373	0	1	1
759	1	4	4	0	28	373	0	1	1
759	1	2	7	0	28	373	0	1	1
759	1	6	8	0	28	373	0	1	1
760	1	5	1	0	28	373	0	1	1
760	1	3	2	0	28	373	0	1	1
760	1	1	3	0	28	373	0	1	1
760	1	4	4	0	28	373	0	1	1
760	1	2	7	0	28	373	0	1	1
760	1	6	8	0	28	373	0	1	1
761	1	5	1	0	28	373	0	1	1
761	1	3	2	0	28	373	0	1	1
761	1	1	3	0	28	373	0	1	1
761	1	4	4	0	28	373	0	1	1
761	1	2	7	0	28	373	0	1	1
761	1	6	8	0	28	373	0	1	1
762	1	5	1	0	28	373	0	1	1
762	1	3	2	0	28	373	0	1	1
762	1	1	3	0	28	373	0	1	1
762	1	4	4	0	28	373	0	1	1
762	1	2	7	0	28	373	0	1	1
762	1	6	8	0	28	373	0	1	1
763	1	5	1	0	28	373	0	1	1
763	1	3	2	0	28	373	0	1	1
763	1	1	3	0	28	373	0	1	1
763	1	4	4	0	28	373	0	1	1
763	1	2	7	0	28	373	0	1	1
763	1	6	8	0	28	373	0	1	1
764	1	5	1	0	28	373	0	1	1
764	1	3	2	0	28	373	0	1	1
764	1	1	3	0	28	373	0	1	1
764	1	4	4	0	28	373	0	1	1
764	1	2	7	0	28	373	0	1	1
764	1	6	8	0	28	373	0	1	1
765	1	5	1	0	28	373	0	1	1
765	1	3	2	0	28	373	0	1	1
765	1	1	3	0	28	373	0	1	1
765	1	4	4	0	28	373	0	1	1
765	1	2	7	0	28	373	0	1	1
765	1	6	8	0	28	373	0	1	1
766	1	5	1	0	28	373	0	1	1
766	1	3	2	0	28	373	0	1	1
766	1	1	3	0	28	373	0	1	1
766	1	4	4	0	28	373	0	1	1
766	1	2	7	0	28	373	0	1	1
766	1	6	8	0	28	373	0	1	1
767	1	5	1	0	28	373	0	1	1
767	1	3	2	0	28	373	0	1	1
767	1	1	3	0	28	373	0	1	1
767	1	4	4	0	28	373	0	1	1
767	1	2	7	0	28	373	0	1	1
767	1	6	8	0	28	373	0	1	1
768	1	5	1	0	28	373	0	1	1
768	1	3	2	0	28	373	0	1	1
768	1	1	3	0	28	373	0	1	1
768	1	4	4	0	28	373	0	1	1
768	1	2	7	0	28	373	0	1	1
768	1	6	8	0	28	373	0	1	1
769	1	5	1	0	28	373	0	1	1
769	1	3	2	0	28	373	0	1	1
769	1	1	3	0	28	373	0	1	1
769	1	4	4	0	28	373	0	1	1
769	1	2	7	0	28	373	0	1	1
769	1	6	8	0	28	373	0	1	1
770	1	5	1	0	28	373	0	1	1
770	1	3	2	0	28	373	0	1	1
770	1	1	3	0	28	373	0	1	1
770	1	4	4	0	28	373	0	1	1
770	1	2	7	0	28	373	0	1	1
770	1	6	8	0	28	373	0	1	1
771	1	5	1	0	28	373	0	1	1
771	1	3	2	0	28	373	0	1	1
771	1	1	3	0	28	373	0	1	1
771	1	4	4	0	28	373	0	1	1
771	1	2	7	0	28	373	0	1	1
771	1	6	8	0	28	373	0	1	1
772	1	5	1	0	28	373	0	1	1
772	1	3	2	0	28	373	0	1	1
772	1	1	3	0	28	373	0	1	1
772	1	4	4	0	28	373	0	1	1
772	1	2	7	0	28	373	0	1	1
772	1	6	8	0	28	373	0	1	1
773	1	5	1	0	28	373	0	1	1
773	1	3	2	0	28	373	0	1	1
773	1	1	3	0	28	373	0	1	1
773	1	4	4	0	28	373	0	1	1
773	1	2	7	0	28	373	0	1	1
773	1	6	8	0	28	373	0	1	1
774	1	5	1	0	28	373	0	1	1
774	1	3	2	0	28	373	0	1	1
774	1	1	3	0	28	373	0	1	1
774	1	4	4	0	28	373	0	1	1
774	1	2	7	0	28	373	0	1	1
774	1	6	8	0	28	373	0	1	1
775	1	5	1	0	28	373	0	1	1
775	1	3	2	0	28	373	0	1	1
775	1	1	3	0	28	373	0	1	1
775	1	4	4	0	28	373	0	1	1
775	1	2	7	0	28	373	0	1	1
775	1	6	8	0	28	373	0	1	1
776	1	5	1	0	28	373	0	1	1
776	1	3	2	0	28	373	0	1	1
776	1	1	3	0	28	373	0	1	1
776	1	4	4	0	28	373	0	1	1
776	1	2	7	0	28	373	0	1	1
776	1	6	8	0	28	373	0	1	1
777	1	5	1	0	28	373	0	1	1
777	1	3	2	0	28	373	0	1	1
777	1	1	3	0	28	373	0	1	1
777	1	4	4	0	28	373	0	1	1
777	1	2	7	0	28	373	0	1	1
777	1	6	8	0	28	373	0	1	1
778	1	5	1	0	28	373	0	1	1
778	1	3	2	0	28	373	0	1	1
778	1	1	3	0	28	373	0	1	1
778	1	4	4	0	28	373	0	1	1
778	1	2	7	0	28	373	0	1	1
778	1	6	8	0	28	373	0	1	1
779	1	5	1	0	28	373	0	1	1
779	1	3	2	0	28	373	0	1	1
779	1	1	3	0	28	373	0	1	1
779	1	4	4	0	28	373	0	1	1
779	1	2	7	0	28	373	0	1	1
779	1	6	8	0	28	373	0	1	1
780	1	5	1	0	28	373	0	1	1
780	1	3	2	0	28	373	0	1	1
780	1	1	3	0	28	373	0	1	1
780	1	4	4	0	28	373	0	1	1
780	1	2	7	0	28	373	0	1	1
780	1	6	8	0	28	373	0	1	1
781	1	5	1	0	28	373	0	1	1
781	1	3	2	0	28	373	0	1	1
781	1	1	3	0	28	373	0	1	1
781	1	4	4	0	28	373	0	1	1
781	1	2	7	0	28	373	0	1	1
781	1	6	8	0	28	373	0	1	1
782	1	5	1	0	28	373	0	1	1
782	1	3	2	0	28	373	0	1	1
782	1	1	3	0	28	373	0	1	1
782	1	4	4	0	28	373	0	1	1
782	1	2	7	0	28	373	0	1	1
782	1	6	8	0	28	373	0	1	1
783	1	5	1	0	28	373	0	1	1
783	1	3	2	0	28	373	0	1	1
783	1	1	3	0	28	373	0	1	1
783	1	4	4	0	28	373	0	1	1
783	1	2	7	0	28	373	0	1	1
783	1	6	8	0	28	373	0	1	1
784	1	5	1	0	28	373	0	1	1
784	1	3	2	0	28	373	0	1	1
784	1	1	3	0	28	373	0	1	1
784	1	4	4	0	28	373	0	1	1
784	1	2	7	0	28	373	0	1	1
784	1	6	8	0	28	373	0	1	1
785	1	5	1	0	28	373	0	1	1
785	1	3	2	0	28	373	0	1	1
785	1	1	3	0	28	373	0	1	1
785	1	4	4	0	28	373	0	1	1
785	1	2	7	0	28	373	0	1	1
785	1	6	8	0	28	373	0	1	1
786	1	5	1	0	28	373	0	1	1
786	1	3	2	0	28	373	0	1	1
786	1	1	3	0	28	373	0	1	1
786	1	4	4	0	28	373	0	1	1
786	1	2	7	0	28	373	0	1	1
786	1	6	8	0	28	373	0	1	1
787	1	5	1	0	28	373	0	1	1
787	1	3	2	0	28	373	0	1	1
787	1	1	3	0	28	373	0	1	1
787	1	4	4	0	28	373	0	1	1
787	1	2	7	0	28	373	0	1	1
787	1	6	8	0	28	373	0	1	1
788	1	5	1	0	28	373	0	1	1
788	1	3	2	0	28	373	0	1	1
788	1	1	3	0	28	373	0	1	1
788	1	4	4	0	28	373	0	1	1
788	1	2	7	0	28	373	0	1	1
788	1	6	8	0	28	373	0	1	1
789	1	5	1	0	28	373	0	1	1
789	1	3	2	0	28	373	0	1	1
789	1	1	3	0	28	373	0	1	1
789	1	4	4	0	28	373	0	1	1
789	1	2	7	0	28	373	0	1	1
789	1	6	8	0	28	373	0	1	1
790	1	5	1	0	28	373	0	1	1
790	1	3	2	0	28	373	0	1	1
790	1	1	3	0	28	373	0	1	1
790	1	4	4	0	28	373	0	1	1
790	1	2	7	0	28	373	0	1	1
790	1	6	8	0	28	373	0	1	1
791	1	5	1	0	28	373	0	1	1
791	1	3	2	0	28	373	0	1	1
791	1	1	3	0	28	373	0	1	1
791	1	4	4	0	28	373	0	1	1
791	1	2	7	0	28	373	0	1	1
791	1	6	8	0	28	373	0	1	1
792	1	5	1	0	28	373	0	1	1
792	1	3	2	0	28	373	0	1	1
792	1	1	3	0	28	373	0	1	1
792	1	4	4	0	28	373	0	1	1
792	1	2	7	0	28	373	0	1	1
792	1	6	8	0	28	373	0	1	1
793	1	5	1	0	28	373	0	1	1
793	1	3	2	0	28	373	0	1	1
793	1	1	3	0	28	373	0	1	1
793	1	4	4	0	28	373	0	1	1
793	1	2	7	0	28	373	0	1	1
793	1	6	8	0	28	373	0	1	1
794	1	5	1	0	28	373	0	1	1
794	1	3	2	0	28	373	0	1	1
794	1	1	3	0	28	373	0	1	1
794	1	4	4	0	28	373	0	1	1
794	1	2	7	0	28	373	0	1	1
794	1	6	8	0	28	373	0	1	1
795	1	5	1	0	28	373	0	1	1
795	1	3	2	0	28	373	0	1	1
795	1	1	3	0	28	373	0	1	1
795	1	4	4	0	28	373	0	1	1
795	1	2	7	0	28	373	0	1	1
795	1	6	8	0	28	373	0	1	1
796	1	5	1	0	28	373	0	1	1
796	1	3	2	0	28	373	0	1	1
796	1	1	3	0	28	373	0	1	1
796	1	4	4	0	28	373	0	1	1
796	1	2	7	0	28	373	0	1	1
796	1	6	8	0	28	373	0	1	1
797	1	5	1	0	28	373	0	1	1
797	1	3	2	0	28	373	0	1	1
797	1	1	3	0	28	373	0	1	1
797	1	4	4	0	28	373	0	1	1
797	1	2	7	0	28	373	0	1	1
797	1	6	8	0	28	373	0	1	1
798	1	5	1	0	28	373	0	1	1
798	1	3	2	0	28	373	0	1	1
798	1	1	3	0	28	373	0	1	1
798	1	4	4	0	28	373	0	1	1
798	1	2	7	0	28	373	0	1	1
798	1	6	8	0	28	373	0	1	1
799	1	5	1	0	28	373	0	1	1
799	1	3	2	0	28	373	0	1	1
799	1	1	3	0	28	373	0	1	1
799	1	4	4	0	28	373	0	1	1
799	1	2	7	0	28	373	0	1	1
799	1	6	8	0	28	373	0	1	1
800	1	5	1	0	28	373	0	1	1
800	1	3	2	0	28	373	0	1	1
800	1	1	3	0	28	373	0	1	1
800	1	4	4	0	28	373	0	1	1
800	1	2	7	0	28	373	0	1	1
800	1	6	8	0	28	373	0	1	1
801	1	5	1	0	28	373	0	1	1
801	1	3	2	0	28	373	0	1	1
801	1	1	3	0	28	373	0	1	1
801	1	4	4	0	28	373	0	1	1
801	1	2	7	0	28	373	0	1	1
801	1	6	8	0	28	373	0	1	1
802	1	5	1	0	28	373	0	1	1
802	1	3	2	0	28	373	0	1	1
802	1	1	3	0	28	373	0	1	1
802	1	4	4	0	28	373	0	1	1
802	1	2	7	0	28	373	0	1	1
802	1	6	8	0	28	373	0	1	1
803	1	5	1	0	28	373	0	1	1
803	1	3	2	0	28	373	0	1	1
803	1	1	3	0	28	373	0	1	1
803	1	4	4	0	28	373	0	1	1
803	1	2	7	0	28	373	0	1	1
803	1	6	8	0	28	373	0	1	1
804	1	5	1	0	28	373	0	1	1
804	1	3	2	0	28	373	0	1	1
804	1	1	3	0	28	373	0	1	1
804	1	4	4	0	28	373	0	1	1
804	1	2	7	0	28	373	0	1	1
804	1	6	8	0	28	373	0	1	1
805	1	5	1	0	28	373	0	1	1
805	1	3	2	0	28	373	0	1	1
805	1	1	3	0	28	373	0	1	1
805	1	4	4	0	28	373	0	1	1
805	1	2	7	0	28	373	0	1	1
805	1	6	8	0	28	373	0	1	1
806	1	5	1	0	28	373	0	1	1
806	1	3	2	0	28	373	0	1	1
806	1	1	3	0	28	373	0	1	1
806	1	4	4	0	28	373	0	1	1
806	1	2	7	0	28	373	0	1	1
806	1	6	8	0	28	373	0	1	1
807	1	5	1	0	28	373	0	1	1
807	1	3	2	0	28	373	0	1	1
807	1	1	3	0	28	373	0	1	1
807	1	4	4	0	28	373	0	1	1
807	1	2	7	0	28	373	0	1	1
807	1	6	8	0	28	373	0	1	1
808	1	5	1	0	28	373	0	1	1
808	1	3	2	0	28	373	0	1	1
808	1	1	3	0	28	373	0	1	1
808	1	4	4	0	28	373	0	1	1
808	1	2	7	0	28	373	0	1	1
808	1	6	8	0	28	373	0	1	1
809	1	5	1	0	28	373	0	1	1
809	1	3	2	0	28	373	0	1	1
809	1	1	3	0	28	373	0	1	1
809	1	4	4	0	28	373	0	1	1
809	1	2	7	0	28	373	0	1	1
809	1	6	8	0	28	373	0	1	1
810	1	5	1	0	28	373	0	1	1
810	1	3	2	0	28	373	0	1	1
810	1	1	3	0	28	373	0	1	1
810	1	4	4	0	28	373	0	1	1
810	1	2	7	0	28	373	0	1	1
810	1	6	8	0	28	373	0	1	1
811	1	5	1	0	28	373	0	1	1
811	1	3	2	0	28	373	0	1	1
811	1	1	3	0	28	373	0	1	1
811	1	4	4	0	28	373	0	1	1
811	1	2	7	0	28	373	0	1	1
811	1	6	8	0	28	373	0	1	1
812	1	5	1	0	28	373	0	1	1
812	1	3	2	0	28	373	0	1	1
812	1	1	3	0	28	373	0	1	1
812	1	4	4	0	28	373	0	1	1
812	1	2	7	0	28	373	0	1	1
812	1	6	8	0	28	373	0	1	1
813	1	5	1	0	28	373	0	1	1
813	1	3	2	0	28	373	0	1	1
813	1	1	3	0	28	373	0	1	1
813	1	4	4	0	28	373	0	1	1
813	1	2	7	0	28	373	0	1	1
813	1	6	8	0	28	373	0	1	1
814	1	5	1	0	28	373	0	1	1
814	1	3	2	0	28	373	0	1	1
814	1	1	3	0	28	373	0	1	1
814	1	4	4	0	28	373	0	1	1
814	1	2	7	0	28	373	0	1	1
814	1	6	8	0	28	373	0	1	1
815	1	5	1	0	28	373	0	1	1
815	1	3	2	0	28	373	0	1	1
815	1	1	3	0	28	373	0	1	1
815	1	4	4	0	28	373	0	1	1
815	1	2	7	0	28	373	0	1	1
815	1	6	8	0	28	373	0	1	1
816	1	5	1	0	28	373	0	1	1
816	1	3	2	0	28	373	0	1	1
816	1	1	3	0	28	373	0	1	1
816	1	4	4	0	28	373	0	1	1
816	1	2	7	0	28	373	0	1	1
816	1	6	8	0	28	373	0	1	1
817	1	5	1	0	28	373	0	1	1
817	1	3	2	0	28	373	0	1	1
817	1	1	3	0	28	373	0	1	1
817	1	4	4	0	28	373	0	1	1
817	1	2	7	0	28	373	0	1	1
817	1	6	8	0	28	373	0	1	1
818	1	5	1	0	28	373	0	1	1
818	1	3	2	0	28	373	0	1	1
818	1	1	3	0	28	373	0	1	1
818	1	4	4	0	28	373	0	1	1
818	1	2	7	0	28	373	0	1	1
818	1	6	8	0	28	373	0	1	1
819	1	5	1	0	28	373	0	1	1
819	1	3	2	0	28	373	0	1	1
819	1	1	3	0	28	373	0	1	1
819	1	4	4	0	28	373	0	1	1
819	1	2	7	0	28	373	0	1	1
819	1	6	8	0	28	373	0	1	1
820	1	5	1	0	28	373	0	1	1
820	1	3	2	0	28	373	0	1	1
820	1	1	3	0	28	373	0	1	1
820	1	4	4	0	28	373	0	1	1
820	1	2	7	0	28	373	0	1	1
820	1	6	8	0	28	373	0	1	1
821	1	5	1	0	28	373	0	1	1
821	1	3	2	0	28	373	0	1	1
821	1	1	3	0	28	373	0	1	1
821	1	4	4	0	28	373	0	1	1
821	1	2	7	0	28	373	0	1	1
821	1	6	8	0	28	373	0	1	1
822	1	5	1	0	28	373	0	1	1
822	1	3	2	0	28	373	0	1	1
822	1	1	3	0	28	373	0	1	1
822	1	4	4	0	28	373	0	1	1
822	1	2	7	0	28	373	0	1	1
822	1	6	8	0	28	373	0	1	1
823	1	5	1	0	28	373	0	1	1
823	1	3	2	0	28	373	0	1	1
823	1	1	3	0	28	373	0	1	1
823	1	4	4	0	28	373	0	1	1
823	1	2	7	0	28	373	0	1	1
823	1	6	8	0	28	373	0	1	1
824	1	5	1	0	28	373	0	1	1
824	1	3	2	0	28	373	0	1	1
824	1	1	3	0	28	373	0	1	1
824	1	4	4	0	28	373	0	1	1
824	1	2	7	0	28	373	0	1	1
824	1	6	8	0	28	373	0	1	1
825	1	5	1	0	28	373	0	1	1
825	1	3	2	0	28	373	0	1	1
825	1	1	3	0	28	373	0	1	1
825	1	4	4	0	28	373	0	1	1
825	1	2	7	0	28	373	0	1	1
825	1	6	8	0	28	373	0	1	1
826	1	5	1	0	28	373	0	1	1
826	1	3	2	0	28	373	0	1	1
826	1	1	3	0	28	373	0	1	1
826	1	4	4	0	28	373	0	1	1
826	1	2	7	0	28	373	0	1	1
826	1	6	8	0	28	373	0	1	1
827	1	5	1	0	28	373	0	1	1
827	1	3	2	0	28	373	0	1	1
827	1	1	3	0	28	373	0	1	1
827	1	4	4	0	28	373	0	1	1
827	1	2	7	0	28	373	0	1	1
827	1	6	8	0	28	373	0	1	1
828	1	5	1	0	28	373	0	1	1
828	1	3	2	0	28	373	0	1	1
828	1	1	3	0	28	373	0	1	1
